Tax Revision Commission Report Extension and Procurement Steamlining Congressional Review Emergency Amendment Act of 2013,Act,20-67,1417,Act_20-67
Tax Revision Commission Report Extension and Procurement Steamlining Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-116,1526,Resolution_20-116
Tax Revision Commission Report Extension and Procurement Streamlining Emergency Act of 2013,Act,20-19,476,Act_20-19
Tax Revision Commission Report Extension and Procurement Streamlining Emergency Declaration Resolution of 2013,Resolution,20-31,732,Resolution_20-31
Tax Revision Commission Report Extension and Procurement Streamlining Temporary Act of 2013,Law,20-5,1272,Law_20-5
Teachers’ Retirement Amendment Act of 2013,Law,20-16,1746,Law_20-16
Teachers’ Retirement Congressional Review Emergency Amendment Act of 2013,Act,20-146,1998,Act_20-146
Teachers’ Retirement Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-236,2087,Resolution_20-236
Teachers’ Retirement Emergency Amendment Act of 2013,Act,20-72,1421,Act_20-72
Teachers’ Retirement Emergency Declaration Resolution of 2013,Resolution,20-123,1535,Resolution_20-123
Technical Amendment Rules Approval Resolution of 2013,Resolution,20-207,2036,Resolution_20-207
Technology Sector Enhancement Act of 2012,Law,19-211,118,Law_19-211
Telehealth Reimbursement Act of 2013,Law,20-26,2159,Law_20-26
Temporary Assistance for Needy Families Sanction Policy Rules Approval and Disapproval Resolution of 2013,Resolution,20-16,710,Resolution_20-16
Temporary Assistance for Needy Families Time Delay Temporary Amendment Act of 2012,Law,19-221,238,Law_19-221
Temporary Assistance for Needy Families Time Extension Amendment Emergency Declaration Resolution of 2013,Resolution,20-66,792,Resolution_20-66
Temporary Assistance for Needy Families Time Extension Congressional Review Emergency Amendment Act of 2013,Act,20-86,1445,Act_20-86
Temporary Assistance for Needy Families Time Extension Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-138,1556,Resolution_20-138
Temporary Assistance for Needy Families Time Extension Emergency Amendment Act of 2013,Act,20-26,489,Act_20-26
Temporary Assistance for Needy Families Time Extension Temporary Amendment Act of 2013,Law,20-7,1275,Law_20-7
Tenant Bill of Rights Amendment Act of 2014,Law,20-147,4113,Law_20-147
Tenant Opportunity to Purchase Emergency Amendment Act of 2014,Act,20-434,4152,Act_20-434
Tenant Opportunity to Purchase Emergency Declaration Resolution of 2014,Resolution,20-609,4502,Resolution_20-609
Testing Integrity Act of 2013,Law,20-27,2161,Law_20-27
The Brookings Institution Revenue Bonds Project Emergency Approval Resolution of 2014,Resolution,20-717,4644,Resolution_20-717
The Brookings Institution Revenue Bonds Project Emergency Declaration Resolution of 2014,Resolution,20-716,4642,Resolution_20-716
"The Elizabeth Ministry, Inc. Affordable Housing Initiative Real Property Tax Relief Act of 2012",Law,19-253,823,Law_19-253
"‎The Field School‎, ‎Inc‎. ‎Revenue Bonds Project ‎Approval Resolution of 2013",Resolution,20-47,762,Resolution_20-47
"The Ingleside Presbyterian Retirement Community, Inc., Revenue Bonds Project Approval Resolution of 2014",Resolution,20-447,3372,Resolution_20-447
The Lab School of Washington Revenue Bonds Project Approval Resolution of 2014,Resolution,20-493,3449,Resolution_20-493
Ticketmaster LLC Ticketing Services Contract Approval Resolution of 2014,Resolution,20-498,3470,Resolution_20-498
Tobacco Product Manufacturer Reserve Fund Congressional Review Emergency Amendment Act of 2014,Act,20-352,3347,Act_20-352
Tobacco Product Manufacturer Reserve Fund Congressional Review Emergency Declaration Resolution of 2014,Resolution,20-486,3434,Resolution_20-486
Tobacco Product Manufacturer Reserve Fund Emergency Amendment Act of 2014,Act,20-294,3061,Act_20-294
Tobacco Product Manufacturer Reserve Fund Emergency Declaration Resolution of 2014,Resolution,20-437,3138,Resolution_20-437
Tobacco Product Manufacturer Reserve Fund Temporary Amendment Act of 2014,Law,20-116,3295,Law_20-116
Traffic Adjudication Amendment Act of 2014,Law,20-127,3595,Law_20-127
"Transfer of Jurisdiction of a portion of Reservation 497 (Square 3712, Lots 101-104) Approval Resolution of 2014",Resolution,20-624,4526,Resolution_20-624
"Transfer of Jurisdiction Over Lot 802, Square 4325, within Fort Lincoln New Town Emergency Approval Resolution of 2014",Resolution,20-502,3475,Resolution_20-502
"Transfer of Jurisdiction Over Lot 802, Square 4325, within Fort Lincoln New Town Emergency Declaration Resolution of 2014",Resolution,20-501,3474,Resolution_20-501
"Transfer of Real Property Located at 441 4th Street, N.W., to the District of Columbia Transfer Tax Exemption Emergency Act of 2013",Act,20-58,1407,Act_20-58
"Transfer of Real Property Located at 441 4th Street, N.W., to the District of Columbia Transfer Tax Exemption Emergency Declaration Resolution of 2013",Resolution,20-100,1487,Resolution_20-100
Transportation Infrastructure and Public Space Impact Mitigation Amendment Act of 2014,Law,20-128,3606,Law_20-128
Transportation Infrastructure Improvements GARVEE Bond Financing Amendment Act of 2014,Law,20-124,3584,Law_20-124
Transportation Infrastructure Improvements Garvee Bond Financing Emergency Amendment Act of 2013,Act,20-218,2610,Act_20-218
Transportation Infrastructure Improvements Garvee Bond Financing Emergency Declaration Resolution of 2013,Resolution,20-333,2764,Resolution_20-333
Transportation Infrastructure Improvements GARVEE Bond Financing Temporary Amendment  Act of 2013,Law,20-69,2999,Law_20-69
Transportation Infrastructure Mitigation Clarification Congressional Review Emergency Amendment Act of 2014,Act,20-351,3343,Act_20-351
Transportation Infrastructure Mitigation Clarification Congressional Review Emergency Declaration Resolution of 2014,Resolution,20-485,3433,Resolution_20-485
Transportation Infrastructure Mitigation Clarification Emergency Act of 2014,Act,20-298,3065,Act_20-298
Transportation Infrastructure Mitigation Clarification Emergency Declaration Resolution of 2014,Resolution,20-434,3135,Resolution_20-434
Transportation Infrastructure Mitigation Clarification Temporary Amendment Act of 2014,Law,20-112,3289,Law_20-112
Transportation Infrastructure Mitigation Congressional Review Emergency Amendment Act of 2014,Act,20-268,3030,Act_20-268
Transportation Infrastructure Mitigation Congressional Review Emergency Declaration Resolution of 2014,Resolution,20-384,3079,Resolution_20-384
Transportation Infrastructure Mitigation Emergency Amendment Act of 2013,Act,20-198,2444,Act_20-198
Transportation Infrastructure Mitigation Emergency Declaration Resolution of 2013,Resolution,20-306,2717,Resolution_20-306
Transportation Infrastructure Mitigation Temporary Amendment  Act of 2013,Law,20-68,2997,Law_20-68
Trauma Technologists Amendment Act of 2013,Law,20-64,2892,Law_20-64
Trauma Technologists Licensure Emergency Amendment Act of 2014,Act,20-523,4437,Act_20-523
Trauma Technologists Licensure Emergency Declaration Resolution of 2014,Resolution,20-710,4626,Resolution_20-710
Trinity College Refunding Revenue Bonds Project Approval Resolution of 2014,Resolution,20-464,3398,Resolution_20-464
Turkey Bowl Revenue Generation and Sponsorship Emergency Act of 2014,Act,20-433,4151,Act_20-433
Turkey Bowl Revenue Generation and Sponsorship Emergency Declaration Resolution of 2014,Resolution,20-610,4503,Resolution_20-610
Two Rivers Public Charter School Inc. Revenue Bonds Project Approval Resolution of 2014,Resolution,20-494,3457,Resolution_20-494
Two Rivers Public Charter School Revenue Bonds Project Approval Resolution of 2013,Resolution,20-113,1509,Resolution_20-113
UDC Board Meeting Amendment Act of 2012,Law,19-251,207,Law_19-251
Underinsured Motorist Carrier Fairness Amendment Act of 2014,Law,20-120,3567,Law_20-120
Uniform Commercial Code Article 9 Amendments Act of 2012,Law,19-302,1020,Law_19-302
Uniform Commercial Code Revision Act of 2012,Law,19-299,969,Law_19-299
Uniform Real Property Transfer on Death Act of 2012,Law,19-230,148,Law_19-230
United House of Prayer for All People Real Property Tax Exemption Technical Congressional Review Emergency Act of 2013,Act,20-57,1406,Act_20-57
United House of Prayer for All People Real Property Tax Exemption Technical Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-86,1472,Resolution_20-86
United House of Prayer for All People Real Property Tax Exemption Technical Emergency Act of 2012,Act,19-603,349,Act_19-603
United House of Prayer for All People Real Property Tax Exemption Technical Emergency Declaration Resolution of 2012,Resolution,19-760,571,Resolution_19-760
United House of Prayer for All People Real Property Tax Exemption Technical Temporary Act of 2013,Law,19-296,1241,Law_19-296
University of District of Columbia Contract Modification for the High Definition Upgrade of Cable TV 98 Emergency Declaration Resolution of 2014,Resolution,20-559,3967,Resolution_20-559
University of Georgia Foundation Revenue Bonds Project Approval Resolution of 2014,Resolution,20-510,3487,Resolution_20-510
"University of the District of Columbia Career, Educational, and Legal Service Non-Collective Bargaining Unit Employees Compensation System Changes Emergency Approval Resolution of 2013",Resolution,20-299,2699,Resolution_20-299
"University of the District of Columbia Career, Educational, and Legal Service Non-Collective Bargaining Unit Employees Compensation System Changes Emergency Declaration Resolution of 2013",Resolution,20-298,2698,Resolution_20-298
"University of the District of Columbia Contract No. PO-GF-2014-P-0001-DJ, Including a Modification, Approval and Payment Authorization Emergency Act of 2014",Act,20-381,3864,Act_20-381
Vending Business License Regulation Resolution of 2013,Proposed Resolution,20-125,2148,Proposed_Resolution_20-125
Vending Regulation Approval Emergency Declaration Resolution of 2013,Resolution,20-160,1598,Resolution_20-160
Vending Regulation Congressional Review Emergency Amendment Act of 2013,Act,20-171,2423,Act_20-171
Vending Regulation Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-272,2659,Resolution_20-272
Vending Regulation Emergency Amendment Act of 2013,Act,20-84,1439,Act_20-84
Vending Regulation Emergency Approval Act of 2013,Act,20-90,1452,Act_20-90
Vending Regulation Emergency Declaration Resolution of 2013,Resolution,20-143,1563,Resolution_20-143
Vending Regulation Temporary Amendment Act of 2013,Law,20-24,2381,Law_20-24
Vending Regulations Emergency Amendment Act of 2014,Act,20-278,3049,Act_20-278
Vending Regulations Emergency Amendment Act of 2014,Act,20-343,3340,Act_20-343
Vending Regulations Emergency Declaration Resolution of 2014,Resolution,20-476,3420,Resolution_20-476
Vending Regulations Emergency Declaration Resolution of 2014,Resolution,20-416,3113,Resolution_20-416
Vending Regulations Temporary Amendment Act of 2014,Law,20-103,3284,Law_20-103
Vending Regulations Temporary Amendment Act of 2014,Law,20-131,3641,Law_20-131
Veteran Status Designation on Driver’s License Amendment Act of 2013,Law,20-52,2215,Law_20-52
Visitability Requirements Emergency Act of 2012,Act,19-636,399,Act_19-636
Visitability Requirements Emergency Declaration Resolution of 2012,Resolution,19-753,562,Resolution_19-753
Visitor Parking Pass Preservation Emergency Amendment Act of 2013,Act,20-172,2425,Act_20-172
Visitor Parking Pass Preservation Emergency Declaration Resolution of 2013,Resolution,20-281,2672,Resolution_20-281
Visitor Parking Pass Preservation Temporary Amendment Act of 2013,Law,20-58,2402,Law_20-58
Wage Theft Prevention Correction and Clarification Emergency Amendment Act of 2014,Act,20-544,4458,Act_20-544
Wage Theft Prevention Correction and Clarification Emergency Declaration Resolution of 2014,Resolution,20-720,4656,Resolution_20-720
Walter Reed Army Medical Center Small Area Plan Approval Resolution of 2013,Resolution,20-105,2006,Resolution_20-105
Washington Convention and Sports Authority Board of Directors Cheryle Doggett Confirmation Resolution of 2014,Resolution,20-664,4578,Resolution_20-664
Washington Convention and Sports Authority Board of Directors Cheryle Wanner Doggett Confirmation Resolution of 2014,Proposed Resolution,20-485,3519,Proposed_Resolution_20-485
Washington Convention and Sports Authority Board of Directors John Boardman Confirmation Resolution of 2013,Resolution,20-117,1528,Resolution_20-117
Washington Convention and Sports Authority Board of Directors Julio Ortiz Confirmation Resolution of 2014,Resolution,20-663,4577,Resolution_20-663
Washington Convention and Sports Authority Board of Directors Linda Greenan Confirmation Resolution of 2014,Resolution,20-665,4579,Resolution_20-665
Washington Convention and Sports Authority Board of Directors William Hall Confirmation Resolution of 2014,Resolution,20-666,4580,Resolution_20-666
Washington International School Refunding Revenue Bonds Project Approval Resolution of 2013,Resolution,20-221,2064,Resolution_20-221
Washington Latin Public Charter School Campus Property Tax Exemption Emergency Act of 2012,Act,19-595,307,Act_19-595
Washington Latin Public Charter School Campus Property Tax Exemption Emergency Declaration Resolution of 2012,Resolution,19-761,572,Resolution_19-761
Washington Metropolitan Area Transit Authority Board of Directors Act of 2012,Law,19-286,930,Law_19-286
Washington Metropolitan Area Transit Authority Board of Directors Congressional Review Emergency Amendment Act of 2013,Act,20-216,2606,Act_20-216
Washington Metropolitan Area Transit Authority Board of Directors Congressional Review Emergency Declaration Resolution of 2013,Resolution,20-315,2729,Resolution_20-315
